PM2.5,PM10,Date&Time
  18mg/m3,  19mg/m3,2020-02-06 10:22:39
  20mg/m3,  23mg/m3,2020-02-06 10:22:44
  23mg/m3,  25mg/m3,2020-02-06 10:22:49
  21mg/m3,  23mg/m3,2020-02-06 10:22:54
  21mg/m3,  22mg/m3,2020-02-06 10:22:59
  22mg/m3,  23mg/m3,2020-02-06 10:23:04
  21mg/m3,  22mg/m3,2020-02-06 10:23:09
  17mg/m3,  19mg/m3,2020-02-06 10:23:14
  17mg/m3,  20mg/m3,2020-02-06 10:23:19
  16mg/m3,  18mg/m3,2020-02-06 10:23:24
  15mg/m3,  18mg/m3,2020-02-06 10:23:29
  15mg/m3,  18mg/m3,2020-02-06 10:23:34
  14mg/m3,  18mg/m3,2020-02-06 10:23:39
  14mg/m3,  16mg/m3,2020-02-06 10:23:44
  16mg/m3,  18mg/m3,2020-02-06 10:23:49
  14mg/m3,  15mg/m3,2020-02-06 10:23:54
  15mg/m3,  17mg/m3,2020-02-06 10:23:59
  15mg/m3,  16mg/m3,2020-02-06 10:24:04
  15mg/m3,  18mg/m3,2020-02-06 10:24:09
  15mg/m3,  18mg/m3,2020-02-06 10:24:14
  15mg/m3,  17mg/m3,2020-02-06 10:24:19
  19mg/m3,  21mg/m3,2020-02-06 10:24:24
  18mg/m3,  19mg/m3,2020-02-06 10:24:29
  19mg/m3,  20mg/m3,2020-02-06 10:24:34
  16mg/m3,  17mg/m3,2020-02-06 10:24:39
  17mg/m3,  18mg/m3,2020-02-06 10:24:44
  18mg/m3,  19mg/m3,2020-02-06 10:24:49
  17mg/m3,  18mg/m3,2020-02-06 10:24:54
  18mg/m3,  19mg/m3,2020-02-06 10:24:59
  19mg/m3,  20mg/m3,2020-02-06 10:25:04
  18mg/m3,  19mg/m3,2020-02-06 10:25:09
  17mg/m3,  18mg/m3,2020-02-06 10:25:14
  17mg/m3,  18mg/m3,2020-02-06 10:25:19
  15mg/m3,  16mg/m3,2020-02-06 10:25:24
  15mg/m3,  16mg/m3,2020-02-06 10:25:29
  15mg/m3,  16mg/m3,2020-02-06 10:25:34
  14mg/m3,  15mg/m3,2020-02-06 10:25:39
  14mg/m3,  15mg/m3,2020-02-06 10:25:44
  15mg/m3,  16mg/m3,2020-02-06 10:25:49
  14mg/m3,  15mg/m3,2020-02-06 10:25:54
  14mg/m3,  16mg/m3,2020-02-06 10:25:59
  15mg/m3,  18mg/m3,2020-02-06 10:26:04
  14mg/m3,  16mg/m3,2020-02-06 10:26:09
  14mg/m3,  16mg/m3,2020-02-06 10:26:14
  15mg/m3,  17mg/m3,2020-02-06 10:26:19
  16mg/m3,  17mg/m3,2020-02-06 10:26:24
  17mg/m3,  18mg/m3,2020-02-06 10:26:29
  17mg/m3,  19mg/m3,2020-02-06 10:26:34
  17mg/m3,  19mg/m3,2020-02-06 10:26:39
  18mg/m3,  20mg/m3,2020-02-06 10:26:44
  18mg/m3,  22mg/m3,2020-02-06 10:26:49
  17mg/m3,  21mg/m3,2020-02-06 10:26:54
  17mg/m3,  19mg/m3,2020-02-06 10:26:59
  17mg/m3,  21mg/m3,2020-02-06 10:27:04
  17mg/m3,  23mg/m3,2020-02-06 10:27:09
  16mg/m3,  19mg/m3,2020-02-06 10:27:14
  17mg/m3,  20mg/m3,2020-02-06 10:27:19
  22mg/m3,  25mg/m3,2020-02-06 10:27:24
  21mg/m3,  25mg/m3,2020-02-06 10:27:29
  18mg/m3,  20mg/m3,2020-02-06 10:27:34
  17mg/m3,  18mg/m3,2020-02-06 10:27:39
  21mg/m3,  23mg/m3,2020-02-06 10:27:44
  18mg/m3,  19mg/m3,2020-02-06 10:27:49
  18mg/m3,  19mg/m3,2020-02-06 10:27:54
  16mg/m3,  17mg/m3,2020-02-06 10:27:59
  15mg/m3,  16mg/m3,2020-02-06 10:28:04
  15mg/m3,  16mg/m3,2020-02-06 10:28:09
  15mg/m3,  17mg/m3,2020-02-06 10:28:14
  17mg/m3,  19mg/m3,2020-02-06 10:28:19
  17mg/m3,  19mg/m3,2020-02-06 10:28:24
  16mg/m3,  18mg/m3,2020-02-06 10:28:29
  16mg/m3,  17mg/m3,2020-02-06 10:28:34
  21mg/m3,  23mg/m3,2020-02-06 10:28:39
  24mg/m3,  27mg/m3,2020-02-06 10:28:44
  21mg/m3,  23mg/m3,2020-02-06 10:28:49
  22mg/m3,  25mg/m3,2020-02-06 10:28:54
  24mg/m3,  25mg/m3,2020-02-06 10:28:59
  20mg/m3,  22mg/m3,2020-02-06 10:29:04
  20mg/m3,  22mg/m3,2020-02-06 10:29:09
  20mg/m3,  24mg/m3,2020-02-06 10:29:14
  19mg/m3,  24mg/m3,2020-02-06 10:29:19
  18mg/m3,  22mg/m3,2020-02-06 10:29:24
  20mg/m3,  24mg/m3,2020-02-06 10:29:29
  19mg/m3,  22mg/m3,2020-02-06 10:29:34
  17mg/m3,  18mg/m3,2020-02-06 10:29:39
  18mg/m3,  19mg/m3,2020-02-06 10:29:44
  19mg/m3,  20mg/m3,2020-02-06 10:29:49
  23mg/m3,  24mg/m3,2020-02-06 10:29:54
  21mg/m3,  22mg/m3,2020-02-06 10:29:59
  20mg/m3,  21mg/m3,2020-02-06 10:30:04
  19mg/m3,  20mg/m3,2020-02-06 10:30:09
  19mg/m3,  20mg/m3,2020-02-06 10:30:14
  18mg/m3,  20mg/m3,2020-02-06 10:30:19
  19mg/m3,  21mg/m3,2020-02-06 10:30:24
  20mg/m3,  22mg/m3,2020-02-06 10:30:29
  18mg/m3,  21mg/m3,2020-02-06 10:30:34
  19mg/m3,  21mg/m3,2020-02-06 10:30:39
  18mg/m3,  22mg/m3,2020-02-06 10:30:44
  17mg/m3,  21mg/m3,2020-02-06 10:30:49
  15mg/m3,  18mg/m3,2020-02-06 10:30:54
  15mg/m3,  20mg/m3,2020-02-06 10:30:59
  14mg/m3,  18mg/m3,2020-02-06 10:31:04
  14mg/m3,  17mg/m3,2020-02-06 10:31:09
  14mg/m3,  15mg/m3,2020-02-06 10:31:14
  14mg/m3,  17mg/m3,2020-02-06 10:31:19
  14mg/m3,  20mg/m3,2020-02-06 10:31:24
  15mg/m3,  18mg/m3,2020-02-06 10:31:29
  14mg/m3,  18mg/m3,2020-02-06 10:31:34
  14mg/m3,  18mg/m3,2020-02-06 10:31:39
  15mg/m3,  17mg/m3,2020-02-06 10:31:44
  16mg/m3,  17mg/m3,2020-02-06 10:31:49
  15mg/m3,  16mg/m3,2020-02-06 10:31:54
  15mg/m3,  16mg/m3,2020-02-06 10:31:59
  15mg/m3,  17mg/m3,2020-02-06 10:32:04
  15mg/m3,  18mg/m3,2020-02-06 10:32:09
  15mg/m3,  20mg/m3,2020-02-06 10:32:14
  15mg/m3,  21mg/m3,2020-02-06 10:32:19
  16mg/m3,  21mg/m3,2020-02-06 10:32:24
  16mg/m3,  22mg/m3,2020-02-06 10:32:29
  16mg/m3,  21mg/m3,2020-02-06 10:32:34
  14mg/m3,  16mg/m3,2020-02-06 10:32:39
  15mg/m3,  19mg/m3,2020-02-06 10:32:44
  16mg/m3,  20mg/m3,2020-02-06 10:32:49
  16mg/m3,  20mg/m3,2020-02-06 10:32:54
  16mg/m3,  19mg/m3,2020-02-06 10:32:59
  18mg/m3,  22mg/m3,2020-02-06 10:33:04
  16mg/m3,  18mg/m3,2020-02-06 10:33:09
  15mg/m3,  17mg/m3,2020-02-06 10:33:14
  13mg/m3,  14mg/m3,2020-02-06 10:33:19
  14mg/m3,  15mg/m3,2020-02-06 10:33:24
  15mg/m3,  16mg/m3,2020-02-06 10:33:29
  20mg/m3,  22mg/m3,2020-02-06 10:33:34
  19mg/m3,  21mg/m3,2020-02-06 10:33:39
  17mg/m3,  19mg/m3,2020-02-06 10:33:44
  17mg/m3,  19mg/m3,2020-02-06 10:33:49
  14mg/m3,  16mg/m3,2020-02-06 10:33:54
  16mg/m3,  19mg/m3,2020-02-06 10:33:59
  17mg/m3,  20mg/m3,2020-02-06 10:34:04
  19mg/m3,  21mg/m3,2020-02-06 10:34:09
  21mg/m3,  24mg/m3,2020-02-06 10:34:14
  20mg/m3,  21mg/m3,2020-02-06 10:34:19
  19mg/m3,  23mg/m3,2020-02-06 10:34:24
  17mg/m3,  20mg/m3,2020-02-06 10:34:29
  18mg/m3,  20mg/m3,2020-02-06 10:34:34
  19mg/m3,  20mg/m3,2020-02-06 10:34:39
  18mg/m3,  19mg/m3,2020-02-06 10:34:44
  17mg/m3,  18mg/m3,2020-02-06 10:34:49
  18mg/m3,  19mg/m3,2020-02-06 10:34:54
  19mg/m3,  20mg/m3,2020-02-06 10:34:59
  16mg/m3,  18mg/m3,2020-02-06 10:35:04
  17mg/m3,  19mg/m3,2020-02-06 10:35:09
  17mg/m3,  19mg/m3,2020-02-06 10:35:14
  16mg/m3,  17mg/m3,2020-02-06 10:35:19
  17mg/m3,  19mg/m3,2020-02-06 10:35:24
  14mg/m3,  15mg/m3,2020-02-06 10:35:29
  18mg/m3,  20mg/m3,2020-02-06 10:35:34
  20mg/m3,  21mg/m3,2020-02-06 10:35:39
  18mg/m3,  19mg/m3,2020-02-06 10:35:44
  19mg/m3,  20mg/m3,2020-02-06 10:35:49
  19mg/m3,  20mg/m3,2020-02-06 10:35:54
  18mg/m3,  20mg/m3,2020-02-06 10:35:59
  19mg/m3,  21mg/m3,2020-02-06 10:36:04
  19mg/m3,  21mg/m3,2020-02-06 10:36:09
  19mg/m3,  20mg/m3,2020-02-06 10:36:14
  18mg/m3,  19mg/m3,2020-02-06 10:36:19
  17mg/m3,  19mg/m3,2020-02-06 10:36:24
  16mg/m3,  17mg/m3,2020-02-06 10:36:29
  16mg/m3,  17mg/m3,2020-02-06 10:36:34
  15mg/m3,  16mg/m3,2020-02-06 10:36:39
  14mg/m3,  15mg/m3,2020-02-06 10:36:44
  13mg/m3,  14mg/m3,2020-02-06 10:36:49
  14mg/m3,  15mg/m3,2020-02-06 10:36:54
  15mg/m3,  16mg/m3,2020-02-06 10:36:59
  15mg/m3,  16mg/m3,2020-02-06 10:37:04
  19mg/m3,  20mg/m3,2020-02-06 10:37:09
  19mg/m3,  21mg/m3,2020-02-06 10:37:14
  20mg/m3,  21mg/m3,2020-02-06 10:37:19
  17mg/m3,  19mg/m3,2020-02-06 10:37:24
  18mg/m3,  20mg/m3,2020-02-06 10:37:29
  16mg/m3,  17mg/m3,2020-02-06 10:37:34
  13mg/m3,  14mg/m3,2020-02-06 10:37:39
  11mg/m3,  13mg/m3,2020-02-06 10:37:44
  12mg/m3,  14mg/m3,2020-02-06 10:37:49
  13mg/m3,  16mg/m3,2020-02-06 10:37:54
  17mg/m3,  24mg/m3,2020-02-06 10:37:59
  17mg/m3,  21mg/m3,2020-02-06 10:38:04
  17mg/m3,  19mg/m3,2020-02-06 10:38:09
  17mg/m3,  18mg/m3,2020-02-06 10:38:14
  16mg/m3,  17mg/m3,2020-02-06 10:38:19
  17mg/m3,  18mg/m3,2020-02-06 10:38:24
  16mg/m3,  17mg/m3,2020-02-06 10:38:29
  16mg/m3,  17mg/m3,2020-02-06 10:38:34
  15mg/m3,  16mg/m3,2020-02-06 10:38:39
  15mg/m3,  17mg/m3,2020-02-06 10:38:44
  15mg/m3,  18mg/m3,2020-02-06 10:38:49
  16mg/m3,  18mg/m3,2020-02-06 10:38:54
  16mg/m3,  17mg/m3,2020-02-06 10:38:59
  16mg/m3,  18mg/m3,2020-02-06 10:39:04
  16mg/m3,  18mg/m3,2020-02-06 10:39:09
  17mg/m3,  19mg/m3,2020-02-06 10:39:14
  17mg/m3,  18mg/m3,2020-02-06 10:39:19
  17mg/m3,  18mg/m3,2020-02-06 10:39:24
  17mg/m3,  18mg/m3,2020-02-06 10:39:29
  15mg/m3,  16mg/m3,2020-02-06 10:39:34
  14mg/m3,  15mg/m3,2020-02-06 10:39:39
  14mg/m3,  15mg/m3,2020-02-06 10:39:44
  13mg/m3,  14mg/m3,2020-02-06 10:39:49
  13mg/m3,  15mg/m3,2020-02-06 10:39:54
  15mg/m3,  16mg/m3,2020-02-06 10:39:59
  16mg/m3,  17mg/m3,2020-02-06 10:40:04
  14mg/m3,  16mg/m3,2020-02-06 10:40:09
  15mg/m3,  17mg/m3,2020-02-06 10:40:14
  15mg/m3,  19mg/m3,2020-02-06 10:40:19
  14mg/m3,  18mg/m3,2020-02-06 10:40:24
  14mg/m3,  18mg/m3,2020-02-06 10:40:29
  16mg/m3,  20mg/m3,2020-02-06 10:40:34
  15mg/m3,  18mg/m3,2020-02-06 10:40:39
  18mg/m3,  19mg/m3,2020-02-06 10:40:44
  17mg/m3,  18mg/m3,2020-02-06 10:40:49
  18mg/m3,  19mg/m3,2020-02-06 10:40:54
  17mg/m3,  18mg/m3,2020-02-06 10:40:59
  18mg/m3,  19mg/m3,2020-02-06 10:41:04
  17mg/m3,  18mg/m3,2020-02-06 10:41:09
  18mg/m3,  20mg/m3,2020-02-06 10:41:14
  17mg/m3,  19mg/m3,2020-02-06 10:41:19
  16mg/m3,  18mg/m3,2020-02-06 10:41:24
  14mg/m3,  17mg/m3,2020-02-06 10:41:29
  13mg/m3,  16mg/m3,2020-02-06 10:41:34
  12mg/m3,  15mg/m3,2020-02-06 10:41:39
  14mg/m3,  17mg/m3,2020-02-06 10:41:44
  15mg/m3,  20mg/m3,2020-02-06 10:41:49
  16mg/m3,  19mg/m3,2020-02-06 10:41:54
  17mg/m3,  19mg/m3,2020-02-06 10:41:59
  17mg/m3,  19mg/m3,2020-02-06 10:42:04
  17mg/m3,  20mg/m3,2020-02-06 10:42:09
  16mg/m3,  19mg/m3,2020-02-06 10:42:14
  17mg/m3,  19mg/m3,2020-02-06 10:42:19
  18mg/m3,  20mg/m3,2020-02-06 10:42:24
  16mg/m3,  20mg/m3,2020-02-06 10:42:29
  17mg/m3,  20mg/m3,2020-02-06 10:42:34
  18mg/m3,  21mg/m3,2020-02-06 10:42:39
  18mg/m3,  21mg/m3,2020-02-06 10:42:44
  19mg/m3,  22mg/m3,2020-02-06 10:42:49
  18mg/m3,  20mg/m3,2020-02-06 10:42:54
  17mg/m3,  19mg/m3,2020-02-06 10:42:59
  18mg/m3,  19mg/m3,2020-02-06 10:43:04
  15mg/m3,  16mg/m3,2020-02-06 10:43:09
  15mg/m3,  16mg/m3,2020-02-06 10:43:14
  16mg/m3,  17mg/m3,2020-02-06 10:43:19
  17mg/m3,  18mg/m3,2020-02-06 10:43:24
  16mg/m3,  17mg/m3,2020-02-06 10:43:29
  15mg/m3,  16mg/m3,2020-02-06 10:43:34
  17mg/m3,  18mg/m3,2020-02-06 10:43:39
  18mg/m3,  19mg/m3,2020-02-06 10:43:44
  16mg/m3,  17mg/m3,2020-02-06 10:43:49
  16mg/m3,  17mg/m3,2020-02-06 10:43:54
  16mg/m3,  17mg/m3,2020-02-06 10:43:59
  16mg/m3,  17mg/m3,2020-02-06 10:44:04
  14mg/m3,  16mg/m3,2020-02-06 10:44:09
  14mg/m3,  17mg/m3,2020-02-06 10:44:14
  14mg/m3,  16mg/m3,2020-02-06 10:44:19
  12mg/m3,  15mg/m3,2020-02-06 10:44:24
  11mg/m3,  14mg/m3,2020-02-06 10:44:29
  10mg/m3,  12mg/m3,2020-02-06 10:44:34
  11mg/m3,  12mg/m3,2020-02-06 10:44:39
  10mg/m3,  11mg/m3,2020-02-06 10:44:44
  11mg/m3,  12mg/m3,2020-02-06 10:44:49
  11mg/m3,  12mg/m3,2020-02-06 10:44:54
  12mg/m3,  13mg/m3,2020-02-06 10:44:59
  12mg/m3,  14mg/m3,2020-02-06 10:45:04
  12mg/m3,  14mg/m3,2020-02-06 10:45:09
  12mg/m3,  13mg/m3,2020-02-06 10:45:14
  11mg/m3,  14mg/m3,2020-02-06 10:45:19
  11mg/m3,  14mg/m3,2020-02-06 10:45:24
  12mg/m3,  14mg/m3,2020-02-06 10:45:29
  12mg/m3,  15mg/m3,2020-02-06 10:45:34
  13mg/m3,  15mg/m3,2020-02-06 10:45:39
  14mg/m3,  15mg/m3,2020-02-06 10:45:44
  15mg/m3,  19mg/m3,2020-02-06 10:45:49
  16mg/m3,  20mg/m3,2020-02-06 10:45:54
  15mg/m3,  16mg/m3,2020-02-06 10:45:59
  15mg/m3,  16mg/m3,2020-02-06 10:46:04
  14mg/m3,  15mg/m3,2020-02-06 10:46:09
  15mg/m3,  16mg/m3,2020-02-06 10:46:14
  14mg/m3,  15mg/m3,2020-02-06 10:46:19
  15mg/m3,  16mg/m3,2020-02-06 10:46:24
  14mg/m3,  15mg/m3,2020-02-06 10:46:29
 147mg/m3, 185mg/m3,2020-02-06 10:46:34
 362mg/m3, 452mg/m3,2020-02-06 10:46:39
 365mg/m3, 461mg/m3,2020-02-06 10:46:44
 165mg/m3, 209mg/m3,2020-02-06 10:46:49
  42mg/m3,  56mg/m3,2020-02-06 10:46:54
  35mg/m3,  46mg/m3,2020-02-06 10:46:59
  26mg/m3,  30mg/m3,2020-02-06 10:47:04
  15mg/m3,  17mg/m3,2020-02-06 10:47:09
  12mg/m3,  15mg/m3,2020-02-06 10:47:14
  12mg/m3,  15mg/m3,2020-02-06 10:47:19
  10mg/m3,  13mg/m3,2020-02-06 10:47:24
  10mg/m3,  12mg/m3,2020-02-06 10:47:29
  11mg/m3,  14mg/m3,2020-02-06 10:47:34
  11mg/m3,  14mg/m3,2020-02-06 10:47:39
  11mg/m3,  13mg/m3,2020-02-06 10:47:44
  11mg/m3,  12mg/m3,2020-02-06 10:47:49
  11mg/m3,  12mg/m3,2020-02-06 10:47:54
  11mg/m3,  12mg/m3,2020-02-06 10:47:59
  12mg/m3,  13mg/m3,2020-02-06 10:48:04
  13mg/m3,  14mg/m3,2020-02-06 10:48:09
  13mg/m3,  14mg/m3,2020-02-06 10:48:14
  15mg/m3,  16mg/m3,2020-02-06 10:48:19
  16mg/m3,  17mg/m3,2020-02-06 10:48:24
  14mg/m3,  15mg/m3,2020-02-06 10:48:29
  13mg/m3,  14mg/m3,2020-02-06 10:48:34
  12mg/m3,  13mg/m3,2020-02-06 10:48:39
  10mg/m3,  11mg/m3,2020-02-06 10:48:44
  10mg/m3,  11mg/m3,2020-02-06 10:48:49
  11mg/m3,  12mg/m3,2020-02-06 10:48:54
  11mg/m3,  12mg/m3,2020-02-06 10:48:59
  11mg/m3,  12mg/m3,2020-02-06 10:49:04
  12mg/m3,  14mg/m3,2020-02-06 10:49:09
  13mg/m3,  15mg/m3,2020-02-06 10:49:14
  12mg/m3,  13mg/m3,2020-02-06 10:49:19
  13mg/m3,  14mg/m3,2020-02-06 10:49:24
  13mg/m3,  14mg/m3,2020-02-06 10:49:29
  13mg/m3,  14mg/m3,2020-02-06 10:49:34
  11mg/m3,  12mg/m3,2020-02-06 10:49:39
  11mg/m3,  12mg/m3,2020-02-06 10:49:44
  11mg/m3,  12mg/m3,2020-02-06 10:49:49
  11mg/m3,  12mg/m3,2020-02-06 10:49:54
  11mg/m3,  12mg/m3,2020-02-06 10:49:59
  11mg/m3,  13mg/m3,2020-02-06 10:50:04
  11mg/m3,  12mg/m3,2020-02-06 10:50:09
  12mg/m3,  14mg/m3,2020-02-06 10:50:14
  13mg/m3,  15mg/m3,2020-02-06 10:50:19
  13mg/m3,  15mg/m3,2020-02-06 10:50:24
  13mg/m3,  14mg/m3,2020-02-06 10:50:29
  12mg/m3,  14mg/m3,2020-02-06 10:50:34
  12mg/m3,  13mg/m3,2020-02-06 10:50:39
  11mg/m3,  12mg/m3,2020-02-06 10:50:44
  15mg/m3,  16mg/m3,2020-02-06 10:50:49
  17mg/m3,  18mg/m3,2020-02-06 10:50:54
  16mg/m3,  19mg/m3,2020-02-06 10:50:59
  15mg/m3,  18mg/m3,2020-02-06 10:51:04
  13mg/m3,  16mg/m3,2020-02-06 10:51:09
  13mg/m3,  16mg/m3,2020-02-06 10:51:14
  12mg/m3,  14mg/m3,2020-02-06 10:51:19
  12mg/m3,  13mg/m3,2020-02-06 10:51:24
  13mg/m3,  14mg/m3,2020-02-06 10:51:29
  14mg/m3,  15mg/m3,2020-02-06 10:51:34
  16mg/m3,  17mg/m3,2020-02-06 10:51:39
  16mg/m3,  17mg/m3,2020-02-06 10:51:44
  15mg/m3,  16mg/m3,2020-02-06 10:51:49
  14mg/m3,  18mg/m3,2020-02-06 10:51:54
  13mg/m3,  16mg/m3,2020-02-06 10:51:59
  12mg/m3,  15mg/m3,2020-02-06 10:52:04
  12mg/m3,  15mg/m3,2020-02-06 10:52:09
  13mg/m3,  16mg/m3,2020-02-06 10:52:14
  13mg/m3,  14mg/m3,2020-02-06 10:52:19
  14mg/m3,  15mg/m3,2020-02-06 10:52:24
  13mg/m3,  14mg/m3,2020-02-06 10:52:29
  13mg/m3,  14mg/m3,2020-02-06 10:52:34
  13mg/m3,  14mg/m3,2020-02-06 10:52:39
  13mg/m3,  14mg/m3,2020-02-06 10:52:44
  12mg/m3,  14mg/m3,2020-02-06 10:52:49
  11mg/m3,  13mg/m3,2020-02-06 10:52:54
  11mg/m3,  13mg/m3,2020-02-06 10:52:59
  12mg/m3,  16mg/m3,2020-02-06 10:53:04
  14mg/m3,  18mg/m3,2020-02-06 10:53:09
  12mg/m3,  13mg/m3,2020-02-06 10:53:14
  12mg/m3,  13mg/m3,2020-02-06 10:53:19
  13mg/m3,  14mg/m3,2020-02-06 10:53:24
  12mg/m3,  13mg/m3,2020-02-06 10:53:29
  13mg/m3,  15mg/m3,2020-02-06 10:53:34
  13mg/m3,  15mg/m3,2020-02-06 10:53:39
  12mg/m3,  14mg/m3,2020-02-06 10:53:44
  12mg/m3,  14mg/m3,2020-02-06 10:53:49
  11mg/m3,  15mg/m3,2020-02-06 10:53:54
  11mg/m3,  13mg/m3,2020-02-06 10:53:59
  10mg/m3,  12mg/m3,2020-02-06 10:54:04
  11mg/m3,  13mg/m3,2020-02-06 10:54:09
  12mg/m3,  14mg/m3,2020-02-06 10:54:14
  10mg/m3,  11mg/m3,2020-02-06 10:54:19
  11mg/m3,  12mg/m3,2020-02-06 10:54:24
  12mg/m3,  13mg/m3,2020-02-06 10:54:29
  12mg/m3,  13mg/m3,2020-02-06 10:54:34
  14mg/m3,  16mg/m3,2020-02-06 10:54:39
  13mg/m3,  16mg/m3,2020-02-06 10:54:44
  13mg/m3,  16mg/m3,2020-02-06 10:54:49
  15mg/m3,  18mg/m3,2020-02-06 10:54:54
  13mg/m3,  14mg/m3,2020-02-06 10:54:59
  11mg/m3,  12mg/m3,2020-02-06 10:55:04
  12mg/m3,  13mg/m3,2020-02-06 10:55:09
  11mg/m3,  13mg/m3,2020-02-06 10:55:14
  13mg/m3,  14mg/m3,2020-02-06 10:55:19
  12mg/m3,  13mg/m3,2020-02-06 10:55:24
  13mg/m3,  14mg/m3,2020-02-06 10:55:29
  12mg/m3,  14mg/m3,2020-02-06 10:55:34
  11mg/m3,  12mg/m3,2020-02-06 10:55:39
  12mg/m3,  13mg/m3,2020-02-06 10:55:44
  14mg/m3,  15mg/m3,2020-02-06 10:55:49
  13mg/m3,  14mg/m3,2020-02-06 10:55:54
  14mg/m3,  15mg/m3,2020-02-06 10:55:59
  14mg/m3,  15mg/m3,2020-02-06 10:56:04
  14mg/m3,  15mg/m3,2020-02-06 10:56:09
  13mg/m3,  14mg/m3,2020-02-06 10:56:14
  15mg/m3,  16mg/m3,2020-02-06 10:56:19
  16mg/m3,  18mg/m3,2020-02-06 10:56:24
  13mg/m3,  14mg/m3,2020-02-06 10:56:29
  13mg/m3,  14mg/m3,2020-02-06 10:56:34
  12mg/m3,  14mg/m3,2020-02-06 10:56:39
  12mg/m3,  13mg/m3,2020-02-06 10:56:44
  12mg/m3,  13mg/m3,2020-02-06 10:56:49
  15mg/m3,  16mg/m3,2020-02-06 10:56:54
  16mg/m3,  18mg/m3,2020-02-06 10:56:59
  15mg/m3,  18mg/m3,2020-02-06 10:57:04
  15mg/m3,  18mg/m3,2020-02-06 10:57:09
  16mg/m3,  17mg/m3,2020-02-06 10:57:14
  14mg/m3,  15mg/m3,2020-02-06 10:57:19
  14mg/m3,  16mg/m3,2020-02-06 10:57:24
  14mg/m3,  15mg/m3,2020-02-06 10:57:29
  14mg/m3,  15mg/m3,2020-02-06 10:57:34
  14mg/m3,  15mg/m3,2020-02-06 10:57:39
  13mg/m3,  16mg/m3,2020-02-06 10:57:44
  13mg/m3,  18mg/m3,2020-02-06 10:57:49
  14mg/m3,  18mg/m3,2020-02-06 10:57:54
  15mg/m3,  18mg/m3,2020-02-06 10:57:59
  17mg/m3,  18mg/m3,2020-02-06 10:58:04
  15mg/m3,  17mg/m3,2020-02-06 10:58:09
  15mg/m3,  17mg/m3,2020-02-06 10:58:14
  13mg/m3,  15mg/m3,2020-02-06 10:58:19
  15mg/m3,  19mg/m3,2020-02-06 10:58:24
  14mg/m3,  17mg/m3,2020-02-06 10:58:29
  13mg/m3,  15mg/m3,2020-02-06 10:58:34
  12mg/m3,  14mg/m3,2020-02-06 10:58:39
  12mg/m3,  14mg/m3,2020-02-06 10:58:44
  13mg/m3,  15mg/m3,2020-02-06 10:58:49
  12mg/m3,  14mg/m3,2020-02-06 10:58:54
  13mg/m3,  16mg/m3,2020-02-06 10:58:59
  14mg/m3,  18mg/m3,2020-02-06 10:59:04
  13mg/m3,  17mg/m3,2020-02-06 10:59:09
  14mg/m3,  17mg/m3,2020-02-06 10:59:14
  15mg/m3,  19mg/m3,2020-02-06 10:59:19
  14mg/m3,  16mg/m3,2020-02-06 10:59:24
  13mg/m3,  14mg/m3,2020-02-06 10:59:29
  12mg/m3,  13mg/m3,2020-02-06 10:59:34
  12mg/m3,  13mg/m3,2020-02-06 10:59:39
   9mg/m3,  10mg/m3,2020-02-06 10:59:44
  12mg/m3,  13mg/m3,2020-02-06 10:59:49
  17mg/m3,  19mg/m3,2020-02-06 10:59:54
  21mg/m3,  23mg/m3,2020-02-06 10:59:59
  19mg/m3,  21mg/m3,2020-02-06 11:00:04
  19mg/m3,  21mg/m3,2020-02-06 11:00:09
  17mg/m3,  18mg/m3,2020-02-06 11:00:14
  13mg/m3,  14mg/m3,2020-02-06 11:00:19
  14mg/m3,  15mg/m3,2020-02-06 11:00:24
  13mg/m3,  14mg/m3,2020-02-06 11:00:29
  14mg/m3,  15mg/m3,2020-02-06 11:00:34
  14mg/m3,  15mg/m3,2020-02-06 11:00:39
  15mg/m3,  16mg/m3,2020-02-06 11:00:44
  15mg/m3,  16mg/m3,2020-02-06 11:00:49
  15mg/m3,  16mg/m3,2020-02-06 11:00:54
  15mg/m3,  16mg/m3,2020-02-06 11:00:59
  15mg/m3,  16mg/m3,2020-02-06 11:01:04
  14mg/m3,  15mg/m3,2020-02-06 11:01:09
  13mg/m3,  14mg/m3,2020-02-06 11:01:14
  13mg/m3,  14mg/m3,2020-02-06 11:01:19
  12mg/m3,  14mg/m3,2020-02-06 11:01:24
  11mg/m3,  13mg/m3,2020-02-06 11:01:29
  11mg/m3,  13mg/m3,2020-02-06 11:01:34
  10mg/m3,  12mg/m3,2020-02-06 11:01:39
   9mg/m3,  11mg/m3,2020-02-06 11:01:44
   9mg/m3,  10mg/m3,2020-02-06 11:01:49
  11mg/m3,  12mg/m3,2020-02-06 11:01:54
  11mg/m3,  12mg/m3,2020-02-06 11:01:59
  13mg/m3,  14mg/m3,2020-02-06 11:02:04
  15mg/m3,  16mg/m3,2020-02-06 11:02:09
  17mg/m3,  18mg/m3,2020-02-06 11:02:14
  16mg/m3,  17mg/m3,2020-02-06 11:02:19
  16mg/m3,  17mg/m3,2020-02-06 11:02:24
  18mg/m3,  21mg/m3,2020-02-06 11:02:29
  18mg/m3,  22mg/m3,2020-02-06 11:02:34
  19mg/m3,  22mg/m3,2020-02-06 11:02:39
  19mg/m3,  21mg/m3,2020-02-06 11:02:44
